HomeTeam,AwayTeam,market,probability_%,pro_tier,real_odds,match_date
Levante,Ath Bilbao,dc_x2,74.8,PRO_MEDIUM,1.3,2026-09-16
Levante,Ath Bilbao,booking_pts_over_35,74.7,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,home_goals_over_05,74.3,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,sot_under_95,73.2,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,corners_under_115,71.4,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,dc_12,70.9,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,away_win_and_under_25,69.8,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,sot_over_65,69.4,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,home_goals_under_15,68.5,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,dc_x2_and_under_25,67.9,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,corners_over_85,65.7,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,dc_1x_and_under_15,64.4,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,away_win_and_cards_under35,64.3,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,away_win_and_under_15,62.1,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,sot_over_75,60.8,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,away_win_either_half,60.3,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,away_goals_under_15,57.0,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,dc_x2_and_over_15,56.7,PRO_MEDIUM,,2026-09-16
Levante,Ath Bilbao,sot_under_85,56.7,PRO_MEDIUM,,2026-09-16
Leverkusen,Rb Leipzig,goals_over_05,94.7,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,home_goals_over_05,86.3,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,away_goals_under_25,86.3,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,away_win_and_cards_under35,86.3,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,goals_under_45,83.5,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,away_win_and_under_15,83.2,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,away_win_and_under_25,83.2,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,goals_over_15,82.4,PRO_STRONG,1.11,2026-09-20
Leverkusen,Rb Leipzig,sot_over_65,80.5,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,dc_x2_and_under_25,77.4,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,home_win_and_corners_under95,77.2,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,corners_over_75,77.0,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,dc_12,75.6,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,corners_under_115,75.1,PRO_STRONG,,2026-09-20
Leverkusen,Rb Leipzig,both_teams_carded,71.0,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,dc_1x_and_over_15,69.9,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,away_goals_under_15,68.7,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,home_goals_under_25,68.6,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,sot_over_75,67.3,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,yellows_over_25,66.9,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,goals_under_35,66.8,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,home_win_and_under_25,65.7,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,corners_over_85,64.7,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,home_win_either_half,62.0,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,dc_x2_and_under_15,59.8,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,btts,59.0,PRO_MEDIUM,1.36,2026-09-20
Leverkusen,Rb Leipzig,goals_over_25,58.8,PRO_MEDIUM,1.36,2026-09-20
Leverkusen,Rb Leipzig,home_goals_over_15,58.0,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,dc_1x_and_under_25,57.7,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,dc_12_and_over_25,55.5,PRO_MEDIUM,,2026-09-20
Leverkusen,Rb Leipzig,sot_under_95,55.3,PRO_MEDIUM,,2026-09-20
Lincoln,Swansea,goals_over_05,95.4,PRO_STRONG,,2026-09-19
Lincoln,Swansea,goals_under_45,92.2,PRO_STRONG,,2026-09-19
Lincoln,Swansea,home_goals_under_25,89.8,PRO_STRONG,,2026-09-19
Lincoln,Swansea,away_goals_under_25,85.4,PRO_STRONG,,2026-09-19
Lincoln,Swansea,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-19
Lincoln,Swansea,home_win_and_under_25,81.1,PRO_STRONG,,2026-09-19
Lincoln,Swansea,away_win_and_under_25,78.9,PRO_STRONG,,2026-09-19
Lincoln,Swansea,goals_over_15,78.6,PRO_STRONG,1.28,2026-09-19
Lincoln,Swansea,home_win_and_under_15,78.2,PRO_STRONG,,2026-09-19
Lincoln,Swansea,away_win_and_cards_under35,75.2,PRO_STRONG,,2026-09-19
Lincoln,Swansea,sot_under_95,74.6,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,corners_over_75,74.4,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,both_teams_carded,73.3,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_x2_and_under_25,73.2,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_12,72.8,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,goals_under_35,72.1,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_1x_and_under_25,72.0,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,away_win_and_under_15,71.9,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,away_goals_over_05,71.8,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,corners_under_115,70.5,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,home_goals_over_05,70.0,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_x2,68.8,PRO_MEDIUM,1.44,2026-09-19
Lincoln,Swansea,yellows_over_25,68.8,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,sot_over_65,68.7,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,home_goals_under_15,65.3,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,away_goals_under_15,64.4,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,corners_over_85,62.0,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,sot_under_85,59.5,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_1x,57.1,PRO_MEDIUM,1.53,2026-09-19
Lincoln,Swansea,dc_x2_and_under_15,56.8,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_12_and_under_25,56.3,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,dc_1x_and_under_15,55.4,PRO_MEDIUM,,2026-09-19
Lincoln,Swansea,corners_over_95,55.3,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,goals_over_05,94.0,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,goals_under_45,88.5,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,home_goals_under_25,85.6,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,away_win_and_cards_under35,83.7,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,away_goals_under_25,82.8,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,home_win_and_cards_under35,81.7,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,goals_over_15,79.8,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,away_goals_over_05,77.6,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,home_win_and_under_25,76.4,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,goals_under_35,76.0,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,corners_under_115,75.8,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,home_goals_over_05,75.1,PRO_STRONG,,2026-09-19
Lommel SK,Mechelen,dc_12,74.3,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,away_win_and_under_25,73.6,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,home_win_and_under_15,72.6,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,both_teams_carded,71.2,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,away_win_and_under_15,70.5,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,sot_over_65,69.6,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,dc_1x_and_under_25,69.2,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,dc_x2_and_under_25,69.1,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,corners_over_75,68.3,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,dc_x2,68.0,PRO_MEDIUM,1.44,2026-09-19
Lommel SK,Mechelen,yellows_over_25,66.9,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,sot_under_95,64.5,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,dc_1x,62.9,PRO_MEDIUM,1.44,2026-09-19
Lommel SK,Mechelen,away_goals_under_15,62.2,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,home_goals_under_15,60.1,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,sot_under_85,59.9,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,corners_over_85,58.1,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,away_win_either_half,57.8,PRO_MEDIUM,,2026-09-19
Lommel SK,Mechelen,btts,57.4,PRO_MEDIUM,1.6,2026-09-19
Lyon,Rennes,goals_over_05,94.8,PRO_STRONG,,2026-09-19
Lyon,Rennes,away_goals_under_25,89.5,PRO_STRONG,,2026-09-19
Lyon,Rennes,home_goals_over_05,84.4,PRO_STRONG,,2026-09-19
Lyon,Rennes,away_win_and_cards_under35,84.4,PRO_STRONG,,2026-09-19
Lyon,Rennes,goals_under_45,84.3,PRO_STRONG,,2026-09-19
Lyon,Rennes,sot_over_65,83.8,PRO_STRONG,,2026-09-19
Lyon,Rennes,corners_over_75,82.7,PRO_STRONG,,2026-09-19
Lyon,Rennes,away_win_and_under_25,82.5,PRO_STRONG,,2026-09-19
Lyon,Rennes,goals_over_15,81.7,PRO_STRONG,1.14,2026-09-19
Lyon,Rennes,away_win_and_under_15,79.9,PRO_STRONG,,2026-09-19
Lyon,Rennes,home_goals_under_25,79.1,PRO_STRONG,,2026-09-19
Lyon,Rennes,home_win_and_corners_under95,77.1,PRO_STRONG,,2026-09-19
Lyon,Rennes,dc_x2_and_under_25,77.0,PRO_STRONG,,2026-09-19
Lyon,Rennes,dc_12,75.2,PRO_STRONG,,2026-09-19
Lyon,Rennes,away_goals_over_05,74.3,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,both_teams_carded,71.4,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,home_win_and_under_25,69.8,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,corners_under_115,68.8,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,sot_under_95,67.4,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,yellows_over_25,66.9,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,goals_under_35,66.2,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,sot_over_75,66.0,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,away_goals_under_15,65.2,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,dc_1x_and_over_15,64.6,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,home_win_either_half,62.1,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,home_win_and_under_15,61.1,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,cards_range_3_5,59.0,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,dc_1x_and_under_25,57.3,PRO_MEDIUM,,2026-09-19
Lyon,Rennes,goals_over_25,56.2,PRO_MEDIUM,1.5,2026-09-19
Lyon,Rennes,btts,56.0,PRO_MEDIUM,1.44,2026-09-19
Lyon,Rennes,dc_x2_and_under_15,55.7,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,goals_over_05,93.9,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,goals_under_45,85.1,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,home_goals_under_25,82.7,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,away_goals_over_05,82.3,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,goals_over_15,81.0,PRO_STRONG,1.17,2026-09-19
M'Gladbach,Mainz,home_win_and_cards_under35,80.8,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,home_win_and_under_25,79.2,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,home_win_and_under_15,78.7,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,home_goals_over_05,76.3,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,corners_under_115,76.0,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,sot_over_65,75.5,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,away_goals_under_25,75.1,PRO_STRONG,,2026-09-19
M'Gladbach,Mainz,dc_12,74.2,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,dc_1x_and_under_25,73.1,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,dc_x2,71.9,PRO_MEDIUM,1.4,2026-09-19
M'Gladbach,Mainz,both_teams_carded,71.3,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,away_win_and_cards_under35,70.1,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,yellows_over_25,68.8,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,away_win_and_under_25,66.5,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,corners_over_75,66.3,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,sot_under_95,61.8,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,btts,60.5,PRO_MEDIUM,1.44,2026-09-19
M'Gladbach,Mainz,goals_under_35,59.6,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,dc_x2_and_over_15,59.6,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,away_win_and_under_15,59.4,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,home_goals_under_15,58.9,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,dc_x2_and_under_25,58.6,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,away_win_either_half,58.2,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,sot_over_75,57.5,PRO_MEDIUM,,2026-09-19
M'Gladbach,Mainz,sot_under_85,57.1,PRO_MEDIUM,,2026-09-19
Malaga,Villarreal,home_goals_under_25,93.3,PRO_STRONG,,2026-09-17
Malaga,Villarreal,goals_over_05,91.9,PRO_STRONG,,2026-09-17
Malaga,Villarreal,goals_under_45,90.6,PRO_STRONG,,2026-09-17
Malaga,Villarreal,home_win_and_under_25,90.3,PRO_STRONG,,2026-09-17
Malaga,Villarreal,home_win_and_corners_under95,88.9,PRO_STRONG,,2026-09-17
Malaga,Villarreal,home_win_and_under_15,86.8,PRO_STRONG,,2026-09-17
Malaga,Villarreal,both_teams_carded,86.6,PRO_STRONG,,2026-09-17
Malaga,Villarreal,dc_1x_and_under_25,85.5,PRO_STRONG,,2026-09-17
Malaga,Villarreal,home_win_and_cards_under35,85.2,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,yellows_over_25,84.7,PRO_STRONG,,2026-09-17
Malaga,Villarreal,goals_under_35,79.1,PRO_STRONG,,2026-09-17
Malaga,Villarreal,home_goals_under_15,77.4,PRO_STRONG,,2026-09-17
Malaga,Villarreal,dc_12,77.1,PRO_STRONG,,2026-09-17
Malaga,Villarreal,dc_x2,76.9,PRO_STRONG,1.28,2026-09-17
Malaga,Villarreal,away_goals_over_05,76.7,PRO_STRONG,,2026-09-17
Malaga,Villarreal,booking_pts_over_35,74.7,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,corners_under_115,74.0,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,away_goals_under_25,72.4,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,dc_1x_and_under_15,71.2,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,goals_over_15,71.0,PRO_MEDIUM,1.2,2026-09-17
Malaga,Villarreal,sot_over_65,70.3,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,corners_over_75,67.4,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,sot_under_95,67.1,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,away_win_either_half,64.7,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,away_win_and_cards_under35,64.3,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,dc_x2_and_over_15,64.0,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,home_goals_over_05,60.5,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,away_win_and_under_25,59.7,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,dc_x2_and_under_25,58.2,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,away_win,57.7,PRO_MEDIUM,1.9,2026-09-17
Malaga,Villarreal,sot_over_75,57.5,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,away_goals_over_15,56.0,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,sot_under_85,55.6,PRO_MEDIUM,,2026-09-17
Malaga,Villarreal,corners_over_85,55.5,PRO_MEDIUM,,2026-09-17
Man City,Sunderland,goals_over_05,96.8,PRO_STRONG,,2026-09-20
Man City,Sunderland,away_goals_under_25,95.8,PRO_STRONG,,2026-09-20
Man City,Sunderland,away_win_and_cards_under35,95.7,PRO_STRONG,,2026-09-20
Man City,Sunderland,away_win_and_under_15,95.4,PRO_STRONG,,2026-09-20
Man City,Sunderland,away_win_and_under_25,95.4,PRO_STRONG,,2026-09-20
Man City,Sunderland,home_goals_over_05,94.2,PRO_STRONG,,2026-09-20
Man City,Sunderland,dc_1x,93.5,PRO_STRONG,1.07,2026-09-20
Man City,Sunderland,dc_x2_and_under_25,91.3,PRO_STRONG,,2026-09-20
Man City,Sunderland,home_win_either_half,88.1,PRO_STRONG,,2026-09-20
Man City,Sunderland,dc_x2_and_under_15,85.4,PRO_STRONG,,2026-09-20
Man City,Sunderland,goals_under_45,84.6,PRO_STRONG,,2026-09-20
Man City,Sunderland,away_goals_under_15,84.5,PRO_STRONG,,2026-09-20
Man City,Sunderland,goals_over_15,83.7,PRO_STRONG,1.17,2026-09-20
Man City,Sunderland,dc_12,81.3,PRO_STRONG,,2026-09-20
Man City,Sunderland,dc_1x_and_over_15,80.5,PRO_STRONG,,2026-09-20
Man City,Sunderland,sot_over_65,80.5,PRO_STRONG,,2026-09-20
Man City,Sunderland,home_win,79.4,PRO_STRONG,1.28,2026-09-20
Man City,Sunderland,both_teams_carded,78.3,PRO_STRONG,,2026-09-20
Man City,Sunderland,yellows_over_25,78.2,PRO_STRONG,,2026-09-20
Man City,Sunderland,corners_over_75,78.1,PRO_STRONG,,2026-09-20
Man City,Sunderland,corners_under_115,73.4,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,home_goals_over_15,73.1,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,home_win_and_over_15,68.7,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,sot_over_75,68.0,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,corners_over_85,67.1,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,home_win_and_corners_under95,66.4,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,goals_under_35,66.2,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,booking_pts_over_35,62.1,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,yellows_over_35,60.0,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,home_win_2h,59.7,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,home_win_1h,58.4,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,yellows_under_45,58.3,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,dc_1x_and_over_25,57.9,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,goals_over_25,57.5,PRO_MEDIUM,1.57,2026-09-20
Man City,Sunderland,home_goals_under_25,56.9,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,home_win_and_over_25,55.5,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,dc_12_and_over_25,55.4,PRO_MEDIUM,,2026-09-20
Man City,Sunderland,sot_over_85,55.1,PRO_MEDIUM,,2026-09-20
Marseille,PSG,goals_over_05,94.3,PRO_STRONG,,2026-09-20
Marseille,PSG,home_goals_under_25,92.5,PRO_STRONG,,2026-09-20
Marseille,PSG,home_win_and_corners_under95,91.8,PRO_STRONG,,2026-09-20
Marseille,PSG,home_win_and_under_25,90.0,PRO_STRONG,,2026-09-20
Marseille,PSG,home_win_and_cards_under35,88.7,PRO_MEDIUM,,2026-09-20
Marseille,PSG,away_goals_over_05,87.2,PRO_STRONG,,2026-09-20
Marseille,PSG,home_win_and_under_15,87.1,PRO_STRONG,,2026-09-20
Marseille,PSG,dc_x2,84.0,PRO_STRONG,1.12,2026-09-20
Marseille,PSG,dc_1x_and_under_25,83.9,PRO_STRONG,,2026-09-20
Marseille,PSG,goals_over_15,82.3,PRO_STRONG,1.11,2026-09-20
Marseille,PSG,goals_under_45,82.2,PRO_STRONG,,2026-09-20
Marseille,PSG,dc_12,77.6,PRO_STRONG,,2026-09-20
Marseille,PSG,sot_over_65,75.5,PRO_STRONG,,2026-09-20
Marseille,PSG,away_win_either_half,74.5,PRO_MEDIUM,,2026-09-20
Marseille,PSG,home_goals_under_15,74.1,PRO_MEDIUM,,2026-09-20
Marseille,PSG,dc_1x_and_under_15,72.9,PRO_MEDIUM,,2026-09-20
Marseille,PSG,both_teams_carded,72.4,PRO_MEDIUM,,2026-09-20
Marseille,PSG,corners_under_115,71.5,PRO_MEDIUM,,2026-09-20
Marseille,PSG,goals_under_35,71.1,PRO_MEDIUM,,2026-09-20
Marseille,PSG,corners_over_75,69.8,PRO_MEDIUM,,2026-09-20
Marseille,PSG,away_win_and_cards_under35,69.0,PRO_MEDIUM,,2026-09-20
Marseille,PSG,dc_x2_and_over_15,68.7,PRO_MEDIUM,,2026-09-20
Marseille,PSG,sot_under_95,68.6,PRO_MEDIUM,,2026-09-20
Marseille,PSG,away_goals_under_25,68.6,PRO_MEDIUM,,2026-09-20
Marseille,PSG,yellows_over_25,68.4,PRO_MEDIUM,,2026-09-20
Marseille,PSG,away_win,66.5,PRO_MEDIUM,1.45,2026-09-20
Marseille,PSG,away_goals_over_15,60.8,PRO_MEDIUM,,2026-09-20
Marseille,PSG,sot_under_85,60.2,PRO_MEDIUM,,2026-09-20
Marseille,PSG,corners_over_85,58.7,PRO_MEDIUM,,2026-09-20
Marseille,PSG,home_goals_over_05,57.8,PRO_MEDIUM,,2026-09-20
Marseille,PSG,goals_over_25,57.1,PRO_MEDIUM,1.36,2026-09-20
Marseille,PSG,sot_over_75,56.2,PRO_MEDIUM,,2026-09-20
Marseille,PSG,away_win_and_over_15,55.8,PRO_MEDIUM,,2026-09-20
Marseille,PSG,away_win_and_under_25,55.4,PRO_MEDIUM,,2026-09-20
Marseille,PSG,dc_12_and_over_25,55.2,PRO_MEDIUM,,2026-09-20
Middlesbrough,Millwall,goals_over_05,94.8,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,away_goals_under_25,94.2,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,away_win_and_cards_under35,91.6,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,away_win_and_under_25,90.5,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,away_win_and_under_15,89.0,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,goals_under_45,87.4,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,dc_x2_and_under_25,87.1,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,home_goals_over_05,86.0,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,dc_1x,83.7,PRO_STRONG,1.17,2026-09-15
Middlesbrough,Millwall,corners_over_75,80.3,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,away_goals_under_15,79.1,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,dc_12,78.7,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,sot_over_65,78.5,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,goals_over_15,77.5,PRO_STRONG,1.2,2026-09-15
Middlesbrough,Millwall,dc_x2_and_under_15,77.4,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,goals_under_35,76.0,PRO_STRONG,,2026-09-15
Middlesbrough,Millwall,both_teams_carded,73.6,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_win_either_half,71.0,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,sot_under_95,70.9,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_goals_under_25,70.6,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,yellows_over_25,70.6,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,corners_under_115,69.2,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_win,68.2,PRO_MEDIUM,1.55,2026-09-15
Middlesbrough,Millwall,dc_1x_and_over_15,67.7,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,corners_over_85,67.2,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_win_and_corners_under95,67.0,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_goals_over_15,64.1,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_win_and_under_25,61.9,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,away_goals_over_05,60.9,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,sot_over_75,60.4,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,home_win_and_over_15,57.6,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,sot_under_85,55.9,PRO_MEDIUM,,2026-09-15
Middlesbrough,Millwall,dc_1x_and_under_25,55.7,PRO_MEDIUM,,2026-09-15
Milan,Lecce,away_goals_under_25,96.0,PRO_STRONG,,2026-09-20
Milan,Lecce,goals_over_05,95.9,PRO_STRONG,,2026-09-20
Milan,Lecce,away_win_and_cards_under35,95.7,PRO_STRONG,,2026-09-20
Milan,Lecce,away_win_and_under_25,94.8,PRO_STRONG,,2026-09-20
Milan,Lecce,away_win_and_under_15,94.6,PRO_STRONG,,2026-09-20
Milan,Lecce,home_goals_over_05,92.2,PRO_STRONG,,2026-09-20
Milan,Lecce,dc_1x,90.4,PRO_STRONG,1.06,2026-09-20
Milan,Lecce,dc_x2_and_under_25,90.3,PRO_STRONG,,2026-09-20
Milan,Lecce,both_teams_carded,88.0,PRO_STRONG,,2026-09-20
